81 -31.14 141.18 -30.00   373.900
81 -31.14 141.18 -35.00   434.550
81 -31.14 141.18 -40.00   495.200
81 -31.14 141.18 -60.00   737.800
81 -31.14 141.18 -80.00   780.104
81 -31.14 141.18 -100.00   822.408
81 -31.14 141.18 -120.00   864.712
81 -31.14 141.18 -140.00   907.016
81 -31.14 141.18 -160.00   949.320
81 -31.14 141.18 -180.00   991.628
81 -31.14 141.18 -200.00  1033.936
81 -31.14 141.18 -220.00  1076.048
81 -31.14 141.18 -240.00  1117.964
81 -31.14 141.18 -260.00  1159.880
81 -31.14 141.18 -280.00  1191.768
81 -31.14 141.18 -300.00  1223.656
81 -31.14 141.18 -320.00  1279.454
81 -31.14 141.18 -340.00  1359.162
82 -30.69 141.18 -0.00    10.000
82 -30.69 141.18 -2.00    34.784
82 -30.69 141.18 -5.00    71.960
82 -30.69 141.18 -10.00   133.920
82 -30.69 141.18 -15.00   195.880
82 -30.69 141.18 -20.00   257.840
82 -30.69 141.18 -25.00   319.800
82 -30.69 141.18 -30.00   381.760
82 -30.69 141.18 -35.00   443.720
82 -30.69 141.18 -40.00   505.680
82 -30.69 141.18 -60.00   753.520
82 -30.69 141.18 -80.00   793.528
82 -30.69 141.18 -100.00   833.536
82 -30.69 141.18 -120.00   873.546
82 -30.69 141.18 -140.00   913.558
82 -30.69 141.18 -160.00   953.570
82 -30.69 141.18 -180.00   993.578
82 -30.69 141.18 -200.00  1033.586
82 -30.69 141.18 -220.00  1073.566
82 -30.69 141.18 -240.00  1113.518
82 -30.69 141.18 -260.00  1153.470
82 -30.69 141.18 -280.00  1187.938
82 -30.69 141.18 -300.00  1222.406
82 -30.69 141.18 -320.00  1291.554
82 -30.69 141.18 -340.00  1395.382
83 -30.23 141.18 -0.00    10.000
83 -30.23 141.18 -2.00    33.447
83 -30.23 141.18 -5.00    68.618
83 -30.23 141.18 -10.00   127.235
83 -30.23 141.18 -15.00   185.852
83 -30.23 141.18 -20.00   244.470
83 -30.23 141.18 -25.00   303.087
83 -30.23 141.18 -30.00   361.705
83 -30.23 141.18 -35.00   420.322
83 -30.23 141.18 -40.00   478.940
83 -30.23 141.18 -60.00   713.410
83 -30.23 141.18 -80.00   756.558
83 -30.23 141.18 -100.00   799.706
83 -30.23 141.18 -120.00   842.852
83 -30.23 141.18 -140.00   885.996
83 -30.23 141.18 -160.00   929.140
83 -30.23 141.18 -180.00   972.288
83 -30.23 141.18 -200.00  1015.436
83 -30.23 141.18 -220.00  1058.582
83 -30.23 141.18 -240.00  1101.726
83 -30.23 141.18 -260.00  1144.870
83 -30.23 141.18 -280.00  1182.818
83 -30.23 141.18 -300.00  1220.766
83 -30.23 141.18 -320.00  1273.320
83 -30.23 141.18 -340.00  1340.480
84 -29.77 141.18 -0.00    10.000
84 -29.77 141.18 -2.00    31.886
84 -29.77 141.18 -5.00    64.714
84 -29.77 141.18 -10.00   119.428
84 -29.77 141.18 -15.00   174.142
84 -29.77 141.18 -20.00   228.857
84 -29.77 141.18 -25.00   283.571
84 -29.77 141.18 -30.00   338.285
84 -29.77 141.18 -35.00   392.999
84 -29.77 141.18 -40.00   447.713
84 -29.77 141.18 -60.00   666.570
84 -29.77 141.18 -80.00   719.718
84 -29.77 141.18 -100.00   772.866
84 -29.77 141.18 -120.00   826.014
84 -29.77 141.18 -140.00   879.162
84 -29.77 141.18 -160.00   932.310
84 -29.77 141.18 -180.00   985.278
84 -29.77 141.18 -200.00  1038.246
84 -29.77 141.18 -220.00  1087.362
84 -29.77 141.18 -240.00  1132.626
84 -29.77 141.18 -260.00  1177.890
84 -29.77 141.18 -280.00  1206.126
84 -29.77 141.18 -300.00  1234.362
84 -29.77 141.18 -320.00  1305.224
84 -29.77 141.18 -340.00  1418.712
85 -38.91 141.76 -0.00    10.000
85 -38.91 141.76 -2.00    36.432
85 -38.91 141.76 -5.00    76.080
85 -38.91 141.76 -10.00   142.160
85 -38.91 141.76 -15.00   208.240
85 -38.91 141.76 -20.00   274.320
85 -38.91 141.76 -25.00   340.400
85 -38.91 141.76 -30.00   406.480
85 -38.91 141.76 -35.00   472.560
85 -38.91 141.76 -40.00   538.640
85 -38.91 141.76 -60.00   802.960
85 -38.91 141.76 -80.00   970.784
85 -38.91 141.76 -100.00  1138.608
85 -38.91 141.76 -120.00  1195.760
85 -38.91 141.76 -140.00  1142.240
85 -38.91 141.76 -160.00  1088.720
85 -38.91 141.76 -180.00  1184.968
85 -38.91 141.76 -200.00  1281.216
85 -38.91 141.76 -220.00  1316.632
85 -38.91 141.76 -240.00  1291.216
85 -38.91 141.76 -260.00  1265.800
85 -38.91 141.76 -280.00  1301.900
85 -38.91 141.76 -300.00  1338.000
85 -38.91 141.76 -320.00  1381.294
85 -38.91 141.76 -340.00  1431.782
86 -38.45 141.76 -0.00    10.000
86 -38.45 141.76 -2.00    36.915
86 -38.45 141.76 -5.00    77.288
86 -38.45 141.76 -10.00   144.575
86 -38.45 141.76 -15.00   211.862
86 -38.45 141.76 -20.00   279.150
86 -38.45 141.76 -25.00   346.437
86 -38.45 141.76 -30.00   413.725
86 -38.45 141.76 -35.00   481.012
86 -38.45 141.76 -40.00   548.300
86 -38.45 141.76 -60.00   817.450
86 -38.45 141.76 -80.00   976.350
86 -38.45 141.76 -100.00  1135.250
86 -38.45 141.76 -120.00  1229.054
86 -38.45 141.76 -140.00  1257.762
86 -38.45 141.76 -160.00  1286.470
86 -38.45 141.76 -180.00  1293.718
86 -38.45 141.76 -200.00  1300.966
86 -38.45 141.76 -220.00  1309.690
86 -38.45 141.76 -240.00  1319.890
86 -38.45 141.76 -260.00  1330.090
86 -38.45 141.76 -280.00  1308.910
86 -38.45 141.76 -300.00  1287.730
86 -38.45 141.76 -320.00  1298.454
86 -38.45 141.76 -340.00  1341.082
87 -38.00 141.76 -0.00    10.000
87 -38.00 141.76 -2.00    38.705
87 -38.00 141.76 -5.00    81.763
87 -38.00 141.76 -10.00   153.525
87 -38.00 141.76 -15.00   225.287
87 -38.00 141.76 -20.00   297.050
87 -38.00 141.76 -25.00   368.812
87 -38.00 141.76 -30.00   440.575
87 -38.00 141.76 -35.00   512.337
87 -38.00 141.76 -40.00   584.100
87 -38.00 141.76 -60.00   871.150
87 -38.00 141.76 -80.00  1015.942
87 -38.00 141.76 -100.00  1160.734
87 -38.00 141.76 -120.00  1236.718
87 -38.00 141.76 -140.00  1243.894
87 -38.00 141.76 -160.00  1251.070
87 -38.00 141.76 -180.00  1283.066
87 -38.00 141.76 -200.00  1315.062
87 -38.00 141.76 -220.00  1309.486
87 -38.00 141.76 -240.00  1266.338
87 -38.00 141.76 -260.00  1223.190
87 -38.00 141.76 -280.00  1315.378
87 -38.00 141.76 -300.00  1407.566
87 -38.00 141.76 -320.00  1454.400
87 -38.00 141.76 -340.00  1455.880
88 -37.54 141.76 -0.00    10.000
88 -37.54 141.76 -2.00    40.558
88 -37.54 141.76 -5.00    86.395
88 -37.54 141.76 -10.00   162.790
88 -37.54 141.76 -15.00   239.185
88 -37.54 141.76 -20.00   315.580
88 -37.54 141.76 -25.00   391.975
88 -37.54 141.76 -30.00   468.370
88 -37.54 141.76 -35.00   544.765
88 -37.54 141.76 -40.00   621.160
88 -37.54 141.76 -60.00   926.740
88 -37.54 141.76 -80.00  1049.108
88 -37.54 141.76 -100.00  1171.476
88 -37.54 141.76 -120.00  1237.116
88 -37.54 141.76 -140.00  1246.028
88 -37.54 141.76 -160.00  1254.940
88 -37.54 141.76 -180.00  1281.584
88 -37.54 141.76 -200.00  1308.228
88 -37.54 141.76 -220.00  1314.360
88 -37.54 141.76 -240.00  1299.980
88 -37.54 141.76 -260.00  1285.600
88 -37.54 141.76 -280.00  1294.860
88 -37.54 141.76 -300.00  1304.120
88 -37.54 141.76 -320.00  1347.040
88 -37.54 141.76 -340.00  1423.620
89 -37.08 141.76 -0.00    10.000
89 -37.08 141.76 -2.00    37.723
89 -37.08 141.76 -5.00    79.307
89 -37.08 141.76 -10.00   148.613
89 -37.08 141.76 -15.00   217.920
89 -37.08 141.76 -20.00   287.227
89 -37.08 141.76 -25.00   356.533
89 -37.08 141.76 -30.00   425.840
89 -37.08 141.76 -35.00   495.147
89 -37.08 141.76 -40.00   564.453
89 -37.08 141.76 -60.00   841.680
89 -37.08 141.76 -80.00   981.588
89 -37.08 141.76 -100.00  1121.496
89 -37.08 141.76 -120.00  1227.836
89 -37.08 141.76 -140.00  1300.608
89 -37.08 141.76 -160.00  1373.380
89 -37.08 141.76 -180.00  1311.512
89 -37.08 141.76 -200.00  1249.644
89 -37.08 141.76 -220.00  1254.854
89 -37.08 141.76 -240.00  1327.142
89 -37.08 141.76 -260.00  1399.430
89 -37.08 141.76 -280.00  1389.290
89 -37.08 141.76 -300.00  1379.150
89 -37.08 141.76 -320.00  1382.484
89 -37.08 141.76 -340.00  1399.292
90 -36.63 141.76 -0.00    10.000
90 -36.63 141.76 -2.00    35.194
90 -36.63 141.76 -5.00    72.985
90 -36.63 141.76 -10.00   135.970
90 -36.63 141.76 -15.00   198.955
90 -36.63 141.76 -20.00   261.940
90 -36.63 141.76 -25.00   324.925
90 -36.63 141.76 -30.00   387.910
90 -36.63 141.76 -35.00   450.895
90 -36.63 141.76 -40.00   513.880
90 -36.63 141.76 -60.00   765.820
90 -36.63 141.76 -80.00   909.864
90 -36.63 141.76 -100.00  1053.908
90 -36.63 141.76 -120.00  1151.588
90 -36.63 141.76 -140.00  1202.904
90 -36.63 141.76 -160.00  1254.220
90 -36.63 141.76 -180.00  1270.092
90 -36.63 141.76 -200.00  1285.964
90 -36.63 141.76 -220.00  1294.610
90 -36.63 141.76 -240.00  1296.030
90 -36.63 141.76 -260.00  1297.450
90 -36.63 141.76 -280.00  1345.058
90 -36.63 141.76 -300.00  1392.666
90 -36.63 141.76 -320.00  1407.222
90 -36.63 141.76 -340.00  1388.726
91 -36.17 141.76 -0.00    10.000
91 -36.17 141.76 -2.00    35.492
91 -36.17 141.76 -5.00    73.729
91 -36.17 141.76 -10.00   137.458
91 -36.17 141.76 -15.00   201.187
91 -36.17 141.76 -20.00   264.917
91 -36.17 141.76 -25.00   328.646
91 -36.17 141.76 -30.00   392.375
91 -36.17 141.76 -35.00   456.104
91 -36.17 141.76 -40.00   519.833
91 -36.17 141.76 -60.00   774.750
91 -36.17 141.76 -80.00   916.062
91 -36.17 141.76 -100.00  1057.374
91 -36.17 141.76 -120.00  1143.564
91 -36.17 141.76 -140.00  1174.632
91 -36.17 141.76 -160.00  1205.700
91 -36.17 141.76 -180.00  1223.448
91 -36.17 141.76 -200.00  1241.196
91 -36.17 141.76 -220.00  1243.530
91 -36.17 141.76 -240.00  1230.450
91 -36.17 141.76 -260.00  1217.370
91 -36.17 141.76 -280.00  1237.678
91 -36.17 141.76 -300.00  1257.986
91 -36.17 141.76 -320.00  1293.296
91 -36.17 141.76 -340.00  1343.608
92 -35.71 141.76 -0.00    10.000
92 -35.71 141.76 -2.00    38.906
92 -35.71 141.76 -5.00    82.266
92 -35.71 141.76 -10.00   154.532
92 -35.71 141.76 -15.00   226.797
92 -35.71 141.76 -20.00   299.063
92 -35.71 141.76 -25.00   371.329
92 -35.71 141.76 -30.00   443.595
92 -35.71 141.76 -35.00   515.861
92 -35.71 141.76 -40.00   588.127
92 -35.71 141.76 -60.00   877.190
92 -35.71 141.76 -80.00  1001.726
92 -35.71 141.76 -100.00  1126.262
92 -35.71 141.76 -120.00  1205.456
92 -35.71 141.76 -140.00  1239.308
92 -35.71 141.76 -160.00  1273.160
92 -35.71 141.76 -180.00  1289.520
92 -35.71 141.76 -200.00  1305.880
92 -35.71 141.76 -220.00  1318.804
92 -35.71 141.76 -240.00  1328.292
92 -35.71 141.76 -260.00  1337.780
92 -35.71 141.76 -280.00  1387.756
92 -35.71 141.76 -300.00  1437.732
92 -35.71 141.76 -320.00  1462.346
92 -35.71 141.76 -340.00  1461.598
93 -35.26 141.76 -0.00    10.000
93 -35.26 141.76 -2.00    36.336
93 -35.26 141.76 -5.00    75.840
93 -35.26 141.76 -10.00   141.680
93 -35.26 141.76 -15.00   207.520
93 -35.26 141.76 -20.00   273.360
93 -35.26 141.76 -25.00   339.200
93 -35.26 141.76 -30.00   405.040
93 -35.26 141.76 -35.00   470.880
93 -35.26 141.76 -40.00   536.720
93 -35.26 141.76 -60.00   800.080
93 -35.26 141.76 -80.00   929.964
93 -35.26 141.76 -100.00  1059.848
93 -35.26 141.76 -120.00  1140.032
93 -35.26 141.76 -140.00  1170.516
93 -35.26 141.76 -160.00  1201.000
93 -35.26 141.76 -180.00  1235.480
93 -35.26 141.76 -200.00  1269.960
93 -35.26 141.76 -220.00  1282.240
93 -35.26 141.76 -240.00  1272.320
93 -35.26 141.76 -260.00  1262.400
93 -35.26 141.76 -280.00  1318.444
93 -35.26 141.76 -300.00  1374.488
93 -35.26 141.76 -320.00  1414.068
93 -35.26 141.76 -340.00  1437.184
94 -34.80 141.76 -0.00    10.000
94 -34.80 141.76 -2.00    31.122
94 -34.80 141.76 -5.00    62.804
94 -34.80 141.76 -10.00   115.608
94 -34.80 141.76 -15.00   168.412
94 -34.80 141.76 -20.00   221.217
94 -34.80 141.76 -25.00   274.021
94 -34.80 141.76 -30.00   326.825
94 -34.80 141.76 -35.00   379.629
94 -34.80 141.76 -40.00   432.433
94 -34.80 141.76 -60.00   643.650
94 -34.80 141.76 -80.00   761.934
94 -34.80 141.76 -100.00   880.218
94 -34.80 141.76 -120.00   990.250
94 -34.80 141.76 -140.00  1092.030
94 -34.80 141.76 -160.00  1193.810
94 -34.80 141.76 -180.00  1213.602
94 -34.80 141.76 -200.00  1233.394
94 -34.80 141.76 -220.00  1252.078
94 -34.80 141.76 -240.00  1269.654
94 -34.80 141.76 -260.00  1287.230
94 -34.80 141.76 -280.00  1309.866
94 -34.80 141.76 -300.00  1332.502
94 -34.80 141.76 -320.00  1375.200
94 -34.80 141.76 -340.00  1437.960
95 -34.34 141.76 -0.00    10.000
95 -34.34 141.76 -2.00    32.364
95 -34.34 141.76 -5.00    65.909
95 -34.34 141.76 -10.00   121.818
95 -34.34 141.76 -15.00   177.727
95 -34.34 141.76 -20.00   233.637
95 -34.34 141.76 -25.00   289.546
95 -34.34 141.76 -30.00   345.455
95 -34.34 141.76 -35.00   401.364
95 -34.34 141.76 -40.00   457.273
95 -34.34 141.76 -60.00   680.910
95 -34.34 141.76 -80.00   815.422
95 -34.34 141.76 -100.00   949.934
95 -34.34 141.76 -120.00  1057.880
95 -34.34 141.76 -140.00  1139.260
95 -34.34 141.76 -160.00  1220.640
95 -34.34 141.76 -180.00  1271.960
95 -34.34 141.76 -200.00  1323.280
95 -34.34 141.76 -220.00  1345.834
95 -34.34 141.76 -240.00  1339.622
95 -34.34 141.76 -260.00  1333.410
95 -34.34 141.76 -280.00  1327.742
95 -34.34 141.76 -300.00  1322.074
95 -34.34 141.76 -320.00  1360.696
95 -34.34 141.76 -340.00  1443.608
96 -33.88 141.76 -0.00    10.000
96 -33.88 141.76 -2.00    32.031
96 -33.88 141.76 -5.00    65.078
96 -33.88 141.76 -10.00   120.157
96 -33.88 141.76 -15.00   175.235
96 -33.88 141.76 -20.00   230.313
96 -33.88 141.76 -25.00   285.392
96 -33.88 141.76 -30.00   340.470
96 -33.88 141.76 -35.00   395.548
96 -33.88 141.76 -40.00   450.627
96 -33.88 141.76 -60.00   670.940
96 -33.88 141.76 -80.00   799.200
96 -33.88 141.76 -100.00   927.460
96 -33.88 141.76 -120.00  1034.492
96 -33.88 141.76 -140.00  1120.296
96 -33.88 141.76 -160.00  1206.100
96 -33.88 141.76 -180.00  1249.624
96 -33.88 141.76 -200.00  1293.148
96 -33.88 141.76 -220.00  1296.500
96 -33.88 141.76 -240.00  1259.680
96 -33.88 141.76 -260.00  1222.860
96 -33.88 141.76 -280.00  1264.584
96 -33.88 141.76 -300.00  1306.308
96 -33.88 141.76 -320.00  1352.844
96 -33.88 141.76 -340.00  1404.192
97 -33.43 141.76 -0.00    10.000
97 -33.43 141.76 -2.00    32.795
97 -33.43 141.76 -5.00    66.988
97 -33.43 141.76 -10.00   123.975
97 -33.43 141.76 -15.00   180.962
97 -33.43 141.76 -20.00   237.950
97 -33.43 141.76 -25.00   294.937
97 -33.43 141.76 -30.00   351.925
97 -33.43 141.76 -35.00   408.913
97 -33.43 141.76 -40.00   465.900
97 -33.43 141.76 -60.00   693.850
97 -33.43 141.76 -80.00   819.186
97 -33.43 141.76 -100.00   944.522
97 -33.43 141.76 -120.00  1046.218
97 -33.43 141.76 -140.00  1124.274
97 -33.43 141.76 -160.00  1202.330
97 -33.43 141.76 -180.00  1210.454
97 -33.43 141.76 -200.00  1218.578
97 -33.43 141.76 -220.00  1251.450
97 -33.43 141.76 -240.00  1309.070
97 -33.43 141.76 -260.00  1366.690
97 -33.43 141.76 -280.00  1372.410
97 -33.43 141.76 -300.00  1378.130
97 -33.43 141.76 -320.00  1395.342
97 -33.43 141.76 -340.00  1424.046
98 -32.97 141.76 -0.00    10.000
98 -32.97 141.76 -2.00    32.829
98 -32.97 141.76 -5.00    67.073
98 -32.97 141.76 -10.00   124.145
98 -32.97 141.76 -15.00   181.217
98 -32.97 141.76 -20.00   238.290
98 -32.97 141.76 -25.00   295.362
98 -32.97 141.76 -30.00   352.435
98 -32.97 141.76 -35.00   409.507
98 -32.97 141.76 -40.00   466.580
98 -32.97 141.76 -60.00   694.870
98 -32.97 141.76 -80.00   806.430
98 -32.97 141.76 -100.00   917.990
98 -32.97 141.76 -120.00  1015.266
98 -32.97 141.76 -140.00  1098.258
98 -32.97 141.76 -160.00  1181.250
98 -32.97 141.76 -180.00  1186.406
98 -32.97 141.76 -200.00  1191.562
98 -32.97 141.76 -220.00  1202.646
98 -32.97 141.76 -240.00  1219.658
98 -32.97 141.76 -260.00  1236.670
98 -32.97 141.76 -280.00  1248.546
98 -32.97 141.76 -300.00  1260.422
98 -32.97 141.76 -320.00  1297.464
98 -32.97 141.76 -340.00  1359.672
99 -32.51 141.76 -0.00    10.000
99 -32.51 141.76 -2.00    31.041
99 -32.51 141.76 -5.00    62.603
99 -32.51 141.76 -10.00   115.207
99 -32.51 141.76 -15.00   167.810
99 -32.51 141.76 -20.00   220.413
99 -32.51 141.76 -25.00   273.017
99 -32.51 141.76 -30.00   325.620
99 -32.51 141.76 -35.00   378.223
99 -32.51 141.76 -40.00   430.827
99 -32.51 141.76 -60.00   641.240
99 -32.51 141.76 -80.00   713.084
99 -32.51 141.76 -100.00   784.928
99 -32.51 141.76 -120.00   856.774
99 -32.51 141.76 -140.00   928.622
99 -32.51 141.76 -160.00  1000.470
99 -32.51 141.76 -180.00  1064.538
99 -32.51 141.76 -200.00  1128.606
99 -32.51 141.76 -220.00  1172.166
99 -32.51 141.76 -240.00  1195.218
99 -32.51 141.76 -260.00  1218.270
99 -32.51 141.76 -280.00  1253.638
99 -32.51 141.76 -300.00  1289.006
99 -32.51 141.76 -320.00  1335.682
99 -32.51 141.76 -340.00  1393.666
100 -32.06 141.76 -0.00    10.000
100 -32.06 141.76 -2.00    33.327
100 -32.06 141.76 -5.00    68.318
100 -32.06 141.76 -10.00   126.637
100 -32.06 141.76 -15.00   184.955
100 -32.06 141.76 -20.00   243.273
100 -32.06 141.76 -25.00   301.592
100 -32.06 141.76 -30.00   359.910
100 -32.06 141.76 -35.00   418.228
100 -32.06 141.76 -40.00   476.547
100 -32.06 141.76 -60.00   709.820
100 -32.06 141.76 -80.00   775.292
100 -32.06 141.76 -100.00   840.764
100 -32.06 141.76 -120.00   906.234
100 -32.06 141.76 -140.00   971.702
100 -32.06 141.76 -160.00  1037.170
100 -32.06 141.76 -180.00  1096.022
100 -32.06 141.76 -200.00  1154.874
100 -32.06 141.76 -220.00  1184.020
100 -32.06 141.76 -240.00  1183.460
100 -32.06 141.76 -260.00  1182.900
100 -32.06 141.76 -280.00  1205.704
100 -32.06 141.76 -300.00  1228.508
100 -32.06 141.76 -320.00  1259.602
100 -32.06 141.76 -340.00  1298.986
101 -31.60 141.76 -0.00    10.000
101 -31.60 141.76 -2.00    33.738
101 -31.60 141.76 -5.00    69.344
101 -31.60 141.76 -10.00   128.688
101 -31.60 141.76 -15.00   188.032
101 -31.60 141.76 -20.00   247.377
101 -31.60 141.76 -25.00   306.721
101 -31.60 141.76 -30.00   366.065
101 -31.60 141.76 -35.00   425.409
101 -31.60 141.76 -40.00   484.753
101 -31.60 141.76 -60.00   722.130
101 -31.60 141.76 -80.00   768.802
101 -31.60 141.76 -100.00   815.474
101 -31.60 141.76 -120.00   862.146
101 -31.60 141.76 -140.00   908.818
101 -31.60 141.76 -160.00   955.490
101 -31.60 141.76 -180.00  1002.162
101 -31.60 141.76 -200.00  1048.834
101 -31.60 141.76 -220.00  1093.374
101 -31.60 141.76 -240.00  1135.782
101 -31.60 141.76 -260.00  1178.190
101 -31.60 141.76 -280.00  1198.318
101 -31.60 141.76 -300.00  1218.446
101 -31.60 141.76 -320.00  1259.530
101 -31.60 141.76 -340.00  1321.570
102 -31.14 141.76 -0.00    10.000
102 -31.14 141.76 -2.00    35.279
102 -31.14 141.76 -5.00    73.197
102 -31.14 141.76 -10.00   136.393
102 -31.14 141.76 -15.00   199.590
102 -31.14 141.76 -20.00   262.787
102 -31.14 141.76 -25.00   325.983
102 -31.14 141.76 -30.00   389.180
102 -31.14 141.76 -35.00   452.377
102 -31.14 141.76 -40.00   515.573
102 -31.14 141.76 -60.00   768.360
102 -31.14 141.76 -80.00   810.128
102 -31.14 141.76 -100.00   851.896
102 -31.14 141.76 -120.00   893.666
102 -31.14 141.76 -140.00   935.438
102 -31.14 141.76 -160.00   977.210
102 -31.14 141.76 -180.00  1018.982
102 -31.14 141.76 -200.00  1060.754
102 -31.14 141.76 -220.00  1100.822
102 -31.14 141.76 -240.00  1139.186
102 -31.14 141.76 -260.00  1177.550
102 -31.14 141.76 -280.00  1201.150
102 -31.14 141.76 -300.00  1224.750
102 -31.14 141.76 -320.00  1265.848
102 -31.14 141.76 -340.00  1324.444
103 -30.69 141.76 -0.00    10.000
103 -30.69 141.76 -2.00    35.793
103 -30.69 141.76 -5.00    74.482
103 -30.69 141.76 -10.00   138.963
103 -30.69 141.76 -15.00   203.445
103 -30.69 141.76 -20.00   267.927
103 -30.69 141.76 -25.00   332.408
103 -30.69 141.76 -30.00   396.890
103 -30.69 141.76 -35.00   461.372
103 -30.69 141.76 -40.00   525.853
103 -30.69 141.76 -60.00   783.780
103 -30.69 141.76 -80.00   823.272
103 -30.69 141.76 -100.00   862.764
103 -30.69 141.76 -120.00   902.256
103 -30.69 141.76 -140.00   941.748
103 -30.69 141.76 -160.00   981.240
103 -30.69 141.76 -180.00  1020.732
103 -30.69 141.76 -200.00  1060.224
103 -30.69 141.76 -220.00  1099.196
103 -30.69 141.76 -240.00  1137.648
103 -30.69 141.76 -260.00  1176.100
103 -30.69 141.76 -280.00  1200.596
103 -30.69 141.76 -300.00  1225.092
103 -30.69 141.76 -320.00  1260.954
103 -30.69 141.76 -340.00  1308.182
104 -30.23 141.76 -0.00    10.000
104 -30.23 141.76 -2.00    34.173
104 -30.23 141.76 -5.00    70.432
104 -30.23 141.76 -10.00   130.863
104 -30.23 141.76 -15.00   191.295
104 -30.23 141.76 -20.00   251.727
104 -30.23 141.76 -25.00   312.158
104 -30.23 141.76 -30.00   372.590
104 -30.23 141.76 -35.00   433.022
104 -30.23 141.76 -40.00   493.453
104 -30.23 141.76 -60.00   735.180
104 -30.23 141.76 -80.00   778.284
104 -30.23 141.76 -100.00   821.388
104 -30.23 141.76 -120.00   864.494
104 -30.23 141.76 -140.00   907.602
104 -30.23 141.76 -160.00   950.710
104 -30.23 141.76 -180.00   993.818
104 -30.23 141.76 -200.00  1036.926
104 -30.23 141.76 -220.00  1078.812
104 -30.23 141.76 -240.00  1119.476
104 -30.23 141.76 -260.00  1160.140
104 -30.23 141.76 -280.00  1191.212
104 -30.23 141.76 -300.00  1222.284
104 -30.23 141.76 -320.00  1280.758
104 -30.23 141.76 -340.00  1366.634
105 -29.77 141.76 -0.00    10.000
105 -29.77 141.76 -2.00    30.629
105 -29.77 141.76 -5.00    61.572
105 -29.77 141.76 -10.00   113.143
105 -29.77 141.76 -15.00   164.715
105 -29.77 141.76 -20.00   216.287
105 -29.77 141.76 -25.00   267.858
105 -29.77 141.76 -30.00   319.430
105 -29.77 141.76 -35.00   371.002
105 -29.77 141.76 -40.00   422.573
105 -29.77 141.76 -60.00   628.860
105 -29.77 141.76 -80.00   683.980
105 -29.77 141.76 -100.00   739.100
105 -29.77 141.76 -120.00   794.222
105 -29.77 141.76 -140.00   849.346
105 -29.77 141.76 -160.00   904.470
105 -29.77 141.76 -180.00   959.534
105 -29.77 141.76 -200.00  1014.598
105 -29.77 141.76 -220.00  1066.472
105 -29.77 141.76 -240.00  1115.156
105 -29.77 141.76 -260.00  1163.840
105 -29.77 141.76 -280.00  1193.040
105 -29.77 141.76 -300.00  1222.240
105 -29.77 141.76 -320.00  1283.214
105 -29.77 141.76 -340.00  1375.962
106 -38.91 142.35 -0.00    10.000
106 -38.91 142.35 -2.00    37.330
106 -38.91 142.35 -5.00    78.325
106 -38.91 142.35 -10.00   146.650
106 -38.91 142.35 -15.00   214.975
106 -38.91 142.35 -20.00   283.300
106 -38.91 142.35 -25.00   351.625
106 -38.91 142.35 -30.00   419.950
106 -38.91 142.35 -35.00   488.275
106 -38.91 142.35 -40.00   556.600
106 -38.91 142.35 -60.00   829.900
106 -38.91 142.35 -80.00   986.088
106 -38.91 142.35 -100.00  1142.276
106 -38.91 142.35 -120.00  1231.490
106 -38.91 142.35 -140.00  1253.730
106 -38.91 142.35 -160.00  1275.970
106 -38.91 142.35 -180.00  1262.154
106 -38.91 142.35 -200.00  1248.338
106 -38.91 142.35 -220.00  1229.790
106 -38.91 142.35 -240.00  1206.510
106 -38.91 142.35 -260.00  1183.230
106 -38.91 142.35 -280.00  1227.426
106 -38.91 142.35 -300.00  1271.622
106 -38.91 142.35 -320.00  1322.220
106 -38.91 142.35 -340.00  1379.220
107 -38.45 142.35 -0.00    10.000
107 -38.45 142.35 -2.00    38.318
107 -38.45 142.35 -5.00    80.796
107 -38.45 142.35 -10.00   151.592
107 -38.45 142.35 -15.00   222.387
107 -38.45 142.35 -20.00   293.183
107 -38.45 142.35 -25.00   363.979
107 -38.45 142.35 -30.00   434.775
107 -38.45 142.35 -35.00   505.571
107 -38.45 142.35 -40.00   576.367
107 -38.45 142.35 -60.00   859.550
107 -38.45 142.35 -80.00  1005.198
107 -38.45 142.35 -100.00  1150.846
107 -38.45 142.35 -120.00  1224.672
107 -38.45 142.35 -140.00  1226.676
107 -38.45 142.35 -160.00  1228.680
107 -38.45 142.35 -180.00  1283.632
107 -38.45 142.35 -200.00  1338.584
107 -38.45 142.35 -220.00  1342.984
107 -38.45 142.35 -240.00  1296.832
107 -38.45 142.35 -260.00  1250.680
107 -38.45 142.35 -280.00  1273.052
107 -38.45 142.35 -300.00  1295.424
107 -38.45 142.35 -320.00  1341.912
107 -38.45 142.35 -340.00  1412.516
108 -38.00 142.35 -0.00    10.000
108 -38.00 142.35 -2.00    38.758
108 -38.00 142.35 -5.00    81.895
108 -38.00 142.35 -10.00   153.790
108 -38.00 142.35 -15.00   225.685
108 -38.00 142.35 -20.00   297.580
108 -38.00 142.35 -25.00   369.475
108 -38.00 142.35 -30.00   441.370
108 -38.00 142.35 -35.00   513.265
108 -38.00 142.35 -40.00   585.160
108 -38.00 142.35 -60.00   872.740
108 -38.00 142.35 -80.00  1009.424
108 -38.00 142.35 -100.00  1146.108
108 -38.00 142.35 -120.00  1234.142
108 -38.00 142.35 -140.00  1273.526
108 -38.00 142.35 -160.00  1312.910
