# Created using MTpy calculated floor_egbert error of 5% data rotated 0.0_deg clockwise from N
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
> -34.705091 145.677690
> 20 298
1.58000e+01     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXY  4.653335e+00  3.582657e+00  4.508643e-01
1.58000e+01     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYX -1.158699e+01 -7.579056e+00  5.672014e-01
1.58000e+01     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYY  2.897776e+00  2.286320e+00  1.080991e+00
2.52000e+01     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXX -4.983687e-01 -3.935408e-01  4.120986e-01
2.52000e+01     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXY  4.205062e+00  3.576599e+00  4.120986e-01
2.52000e+01     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYX -9.998583e+00 -7.172824e+00  4.120986e-01
2.52000e+01     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYY  3.579878e+00  2.274755e+00  4.120986e-01
3.98000e+01     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXX -2.524710e-01 -4.034165e-01  3.432355e-01
3.98000e+01     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXY  3.451369e+00  3.126065e+00  3.432355e-01
3.98000e+01     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYX -7.951817e+00 -6.259328e+00  3.432355e-01
3.98000e+01     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYY  2.437470e+00  2.451488e+00  3.432355e-01
6.40000e+01     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXX -6.098483e-02 -3.525623e-01  2.776243e-01
6.40000e+01     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXY  2.688598e+00  2.635579e+00  2.776243e-01
6.40000e+01     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYX -6.336002e+00 -5.187501e+00  2.776243e-01
6.40000e+01     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYY  1.501847e+00  2.296783e+00  2.776243e-01
1.00000e+02     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXX  9.029396e-02 -3.112075e-01  2.243776e-01
1.00000e+02     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXY  2.033632e+00  2.250497e+00  2.243776e-01
1.00000e+02     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYX -5.055718e+00 -4.303333e+00  2.243776e-01
1.00000e+02     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYY  7.074920e-01  1.931142e+00  2.243776e-01
1.58000e+02     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXX  1.865193e-01 -2.281928e-01  1.793053e-01
1.58000e+02     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXY  1.459568e+00  1.849544e+00  1.793053e-01
1.58000e+02     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYX -4.106874e+00 -3.595307e+00  1.793053e-01
1.58000e+02     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYY  1.415982e-01  1.475392e+00  1.793053e-01
2.52000e+02     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXX  2.469540e-01 -1.170036e-01  1.391559e-01
2.52000e+02     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXY  9.798808e-01  1.457354e+00  1.391559e-01
2.52000e+02     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYX -3.232598e+00 -3.000698e+00  1.391559e-01
2.52000e+02     E11  -30.531  145.969  463082.292   22199.639       0.000 ZYY -2.407614e-01  9.536763e-01  1.391559e-01
3.98000e+02     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXX  2.495358e-01 -6.129882e-03  1.068288e-01
