Latitude,Longitude,DiffLogCond,SyntheticLogCond,ModelLogCond
-31.119277,142.878853,2.899758383950703,-6.366896264887486,-3.4671378809367828
-31.272269,142.872205,3.2814696182913092,-6.410257354266906,-3.128787735975597
-31.425255,142.865507,3.681146976240645,-6.474972064213902,-2.793825087973257
-31.578237,142.858757,3.9953996193113968,-6.542897220093948,-2.5474976007825516
-31.731213,142.851956,4.1832051298757404,-6.629807436622529,-2.4466023067467884
-31.884185,142.845103,4.173118714675471,-6.6712761193689945,-2.4981574046935235
-32.037152,142.838197,4.01639587612793,-6.673613634818519,-2.657217758690589
-32.190113,142.831239,3.7212890403972807,-6.5684324619138,-2.8471434215165194
-32.34307,142.824228,3.4378538681226662,-6.427867145350898,-2.990013277228232
-32.496021,142.817164,3.244600107814257,-6.283840664566222,-3.0392405567519654
-32.648967,142.810046,3.2890792159525337,-6.280334575399009,-2.9912553594464755
-32.801909,142.802873,3.4688153002923836,-6.348309317765876,-2.8794940174734927
-32.954845,142.795647,3.663579779343777,-6.416481298287291,-2.752901518943514
-33.107776,142.788365,3.781578094850587,-6.4361770578153,-2.654598962964713
-33.260701,142.781029,3.748623455245011,-6.357525952823863,-2.6089024975788524
-33.413622,142.773636,3.648518854320945,-6.2701722378884766,-2.6216533835675317
-33.566537,142.766188,3.448041418605717,-6.135681505753629,-2.687640087147912
-33.719447,142.758683,3.3104188909917185,-6.108065770405724,-2.7976468794140055
-33.872352,142.751121,3.216646530327505,-6.15820991515461,-2.941563384827105
-34.025251,142.743502,3.2404492926660486,-6.345858956680794,-3.1054096640147453
-34.178145,142.735826,3.2532750922137943,-6.525340920714093,-3.272065828500299
-34.331034,142.728091,3.349653936792119,-6.770522083626929,-3.42086814683481
-34.483918,142.720298,3.347689998035111,-6.8843975120279755,-3.5367075139928645
-34.636796,142.712446,3.185943666340529,-6.794657205432952,-3.6087135390924234
-34.789668,142.704534,2.8956468436816394,-6.532281175015623,-3.6366343313339833
-34.942535,142.696563,2.791623394507474,-6.410764344110395,-3.6191409496029205
-35.095397,142.688532,2.748435842574082,-6.295457850512149,-3.5470220079380668
-35.248253,142.680439,2.7455255891836265,-6.149234761038439,-3.4037091718548127
-35.401104,142.672286,2.719461119870687,-5.894792195471855,-3.1753310756011683
-35.553949,142.664071,2.79880239277371,-5.668754960479788,-2.869952567706078
-35.706789,142.655794,2.994708197037668,-5.522940494602992,-2.5282322975653235
-35.859623,142.647454,3.23606599514455,-5.458667894015279,-2.222601898870729
-36.012452,142.639052,3.480718677917479,-5.516061482081164,-2.035342804163685
-36.165274,142.630585,3.6377375599430213,-5.659699751119267,-2.0219621911762458
-36.318092,142.622055,3.697323405308595,-5.8801743302507194,-2.1828509249421244
-36.470903,142.613461,3.5072173316403323,-5.961619567282103,-2.4544022356417705
-36.623709,142.604801,3.1914712982555256,-5.92188070598127,-2.730409407725744
-36.776509,142.596076,2.837233943274459,-5.743059235185745,-2.9058252919112864
-36.929304,142.587285,2.5931134539789715,-5.512184727588307,-2.919071273609336
-37.082093,142.578427,2.4508598660709304,-5.23223807419284,-2.7813782081219096
-37.234876,142.569502,2.485422995222617,-5.051951380202169,-2.566528384979552
-37.387653,142.56051,2.526735427657408,-4.907060053520941,-2.380324625863533
-37.540424,142.551449,2.622040955815923,-4.9260296405953214,-2.3039886847793984
-37.69319,142.54232,2.6594158926826794,-5.021239573617134,-2.3618236809344544
-37.845949,142.533122,2.6383906202813723,-5.154076150264511,-2.5156855299831387
-37.998703,142.523854,2.545985545049271,-5.224766024766357,-2.6787804797170858
-38.151451,142.514515,2.5096399349422756,-5.275053477909422,-2.7654135429671465
-38.304193,142.505106,2.5533253341763382,-5.266736455880389,-2.713411121704051
-38.456929,142.495625,2.721224202955292,-5.247046166146053,-2.5258219631907606
-38.609659,142.486072,3.0418309794754634,-5.296787817247985,-2.2549568377725215
-38.762383,142.476446,3.3784318909105773,-5.3596268590705645,-1.9811949681599874
-38.9151,142.466748,3.7481571318205704,-5.529902359166489,-1.781745227345919
-39.067812,142.456975,4.0307417555382425,-5.732129474897603,-1.7013877193593603
-39.220518,142.447128,3.99448250924414,-5.732129474897603,-1.7376469656534628
-39.373218,142.437205,3.8907990446345577,-5.732129474897603,-1.841330430263045
-29.900481,143.105896,4.7239910523365385,-6.875103736541173,-2.1511126842046346
-30.053544,143.099912,4.019863125351238,-6.7647215104899034,-2.744858385138665
-30.206602,143.093882,3.478821367054614,-6.700934644246401,-3.222113277191787
-30.359655,143.087805,3.0786460492712893,-6.657545272181054,-3.578899222909765
-30.512704,143.081681,2.7553972980080212,-6.583972418563966,-3.8285751205559446
-30.665748,143.07551,2.5585369175164563,-6.524839847118379,-3.9663029296019228
-30.818788,143.069291,2.5534272064617087,-6.538196337434158,-3.9847691309724493
-30.971822,143.063025,2.7093647953753406,-6.5775302009015855,-3.868165405526245
-31.124852,143.056711,2.9837329275779667,-6.614096046593268,-3.630363119015301
-31.277877,143.050349,3.3414396626220473,-6.6566613337890725,-3.3152216711670253
-31.430897,143.043937,3.7048063325117275,-6.696882508529,-2.9920761760172723
-31.583913,143.037477,3.963545951687003,-6.701716201804358,-2.7381702501173555
-31.736923,143.030967,4.109216533186578,-6.71431026815914,-2.605093734972561
-31.889929,143.024408,4.126572941985394,-6.727171729070256,-2.6005987870848624
-32.042929,143.017799,4.022524051949372,-6.710129395538731,-2.6876053435893597
-32.195925,143.011139,3.799574298013175,-6.602445740044477,-2.802871442031302
-32.348916,143.004428,3.598104670309815,-6.481694084747655,-2.8835894144378402
-32.501902,142.997667,3.5027989675020583,-6.398023131110087,-2.8952241636080283
-32.654883,142.990854,3.5794407889853077,-6.41907525890972,-2.839634469924412
-32.807858,142.983989,3.754725548873831,-6.502893257964599,-2.7481677090907684
-32.960829,142.977072,3.8873598318433,-6.549823867875281,-2.662464036031981
-33.113795,142.970103,3.9200050663064805,-6.5365989191598395,-2.616593852853359
-33.266756,142.96308,3.8168325830799787,-6.444214310863814,-2.6273817277838356
-33.419711,142.956005,3.6680075517235284,-6.363960035255069,-2.6959524835315403
-33.572662,142.948876,3.498037233900181,-6.312361021419272,-2.8143237875190907
-33.725607,142.941692,3.367779839680403,-6.337880714913371,-2.9701008752329683
-33.878547,142.934455,3.2730506764104708,-6.421055943210287,-3.148005266799816
-34.031482,142.927162,3.2826749977170793,-6.609066722958656,-3.3263917252415767
-34.184412,142.919815,3.2684716614033538,-6.750054176808239,-3.481582515404885
-34.337337,142.912411,3.212183372766363,-6.801158227656284,-3.588974854889921
-34.490256,142.904952,3.026501351523612,-6.663105282243863,-3.6366039307202507
-34.64317,142.897436,2.822110141081152,-6.444734132428937,-3.6226239913477847
-34.796079,142.889864,2.6347240772384537,-6.197554404317799,-3.5628303270793453
-34.948983,142.882234,2.6342715800648207,-6.1065037352743285,-3.472232155209508
-35.101881,142.874547,2.6777883478858038,-6.031219247570677,-3.353430899684873
-35.254774,142.866801,2.7512275256412453,-5.94417358542841,-3.1929460597871646
-35.407661,142.858997,2.827723255825245,-5.798536374008535,-2.9708131181832895
-35.560543,142.851134,2.9174552064323196,-5.59989678863185,-2.68244158219953
-35.71342,142.843211,3.147450476336955,-5.503406838820896,-2.3559563624839415
-35.866291,142.835229,3.470109474530503,-5.526333157384096,-2.0562236828535934
-36.019157,142.827186,3.7600479054215974,-5.625750942009053,-1.8657030365874556
-36.172017,142.819083,3.89324474303167,-5.740707411379189,-1.847462668347519
-36.324872,142.810918,3.835172914161914,-5.84730267826787,-2.012129764105956
-36.477722,142.802691,3.562364056962454,-5.866378799410766,-2.304014742448312
-36.630565,142.794402,3.181063091076193,-5.799715499773773,-2.6186524086975806
-36.783404,142.786051,2.799965645912501,-5.645554293183807,-2.8455886472713057
-36.936236,142.777636,2.550182312219245,-5.463529584557096,-2.9133472723378513
-37.089063,142.769158,2.3971901653134577,-5.218931702583456,-2.821741537269998
-37.241885,142.760615,2.4324007642800582,-5.068042773109694,-2.6356420088296355
-37.394701,142.752008,2.553184061243152,-5.010899963781844,-2.457715902538692
-37.547511,142.743335,2.68649171192892,-5.057687467782847,-2.3711957558539267
-37.700315,142.734597,2.725993147864377,-5.133126772095798,-2.4071336242314207
-37.853114,142.725792,2.6817028407517833,-5.218634056789629,-2.5369312160378454
-38.005907,142.716921,2.6166445352800762,-5.29866485183216,-2.6820203165520837
-38.158694,142.707982,2.556156109738444,-5.318143069243374,-2.7619869595049296
-38.311476,142.698975,2.5626400655963497,-5.2785614094058015,-2.715921343809452
-38.464251,142.6899,2.703836872619631,-5.24820321018766,-2.544366337568029
-38.617021,142.680756,2.9915688586260076,-5.286042151306906,-2.294473292680898
-38.769785,142.671542,3.286565655482917,-5.326759529009461,-2.0401938735265444
-38.922543,142.662258,3.5617339173993847,-5.414321260633362,-1.8525873432339774
-39.075296,142.652904,3.9605293666489434,-5.732129474897603,-1.771600108248659
-39.228042,142.643478,3.9398482634207106,-5.732129474897603,-1.7922812114768918
-39.380782,142.63398,3.865675108856454,-5.732129474897603,-1.8664543660411483
-29.905558,143.281597,5.018521637840542,-6.957507525304353,-1.9389858874638104
-30.058652,143.275881,4.267163310896289,-6.907951709336478,-2.640788398440189
-30.211742,143.270121,3.7130289970269144,-6.900489917507641,-3.1874609204807265
-30.364827,143.264317,3.2771168454149553,-6.860406785536763,-3.5832899401218077
-30.517907,143.258468,2.8934510807454874,-6.74843130580115,-3.8549802250556624
-30.670983,143.252573,2.6842811416658217,-6.695846242171702,-4.01156510050588
-30.824054,143.246634,2.6711991739476515,-6.727375003634633,-4.056175829686982
-30.977121,143.240649,2.8010398824993183,-6.777505302977778,-3.9764654204784593
-31.130182,143.234618,3.038954971295467,-6.82345788782787,-3.784502916532403
-31.283239,143.228541,3.317637988801476,-6.833542797111175,-3.5159048083096986
-31.436292,143.222417,3.5826728558044376,-6.809120391925619,-3.2264475361211815
-31.589339,143.216246,3.69497662836616,-6.676534192031736,-2.9815575636655756
-31.742382,143.210029,3.8050325397003664,-6.629110581283004,-2.8240780415826374
-31.89542,143.203763,3.8962958520862596,-6.656654207284052,-2.760358355197792
-32.048453,143.19745,3.938712425277302,-6.700021885390463,-2.7613094601131607
-32.201482,143.191089,3.820978113991093,-6.600814576702247,-2.7798364627111534
-32.354505,143.18468,3.7544538006682333,-6.52754132713061,-2.7730875264623767
-32.507524,143.178221,3.734524619462336,-6.459088423461663,-2.7245638039993265
-32.660538,143.171714,3.8431499446098503,-6.490018465796685,-2.6468685211868346
-32.813547,143.165157,3.991592704341688,-6.564023151330305,-2.5724304469886174
-32.966551,143.15855,4.107863055183205,-6.643517445444255,-2.53565439026105
-33.11955,143.151893,4.074345477228549,-6.632822042513616,-2.558476565285066
-33.272544,143.145186,3.8929873927447334,-6.5378668452044515,-2.644879452459718
-33.425533,143.138427,3.6708375776375206,-6.455955061248617,-2.7851174836110966
-33.578518,143.131618,3.4769153554564385,-6.44004580425486,-2.963130448798421
-33.731497,143.124756,3.3297577523607282,-6.489940636433111,-3.160182884072383
-33.884471,143.117843,3.2077306150303753,-6.563215727614651,-3.3554851125842755
-34.03744,143.110878,3.1606353901848765,-6.682429231669183,-3.521793841484307
-34.190404,143.103859,3.1094315657475793,-6.742643656564166,-3.6332120908165866
-34.343363,143.096788,2.970360405290838,-6.635736345437179,-3.665375940146341
-34.496317,143.089663,2.816754844780832,-6.429307547093281,-3.6125527023124486
-34.649265,143.082484,2.712861168929151,-6.1981612450991275,-3.4853000761699766
-34.802209,143.075251,2.732301946992928,-6.049708119403927,-3.3174061724109984
-34.955147,143.067963,2.8688299298415805,-6.011302284941949,-3.1424723551003684
-35.10808,143.06062,2.985874840313146,-5.963541125420869,-2.9776662851077225
-35.261008,143.053222,3.0573147629440185,-5.872672171330039,-2.81535740838602
-35.413931,143.045767,3.121801800163823,-5.752862002209379,-2.631060202045556
-35.566848,143.038256,3.2010465422245518,-5.60720734681651,-2.406160804591958
-35.71976,143.030689,3.4182393373350695,-5.568930755892258,-2.1506914185571886
-35.872667,143.023064,3.6945015699733235,-5.6070128658203116,-1.912511295846988
-36.025568,143.015382,3.9163807279562004,-5.679499064973289,-1.7631183370170886
-36.178465,143.007641,3.960654170723067,-5.72411125743604,-1.763457086712973
-36.331355,142.999842,3.848672224864953,-5.778407639864224,-1.9297354149992711
-36.484241,142.991984,3.559106268749136,-5.775510785363106,-2.2164045166139696
-36.637121,142.984066,3.161419192344795,-5.690741569059695,-2.5293223767149002
-36.789995,142.976089,2.7798617485388237,-5.544458817879992,-2.764597069341168
-36.942865,142.968051,2.5153013322699023,-5.36716553480471,-2.8518642025348075
-37.095728,142.959952,2.3535967784805494,-5.139734854124119,-2.7861380756435694
-37.248587,142.951792,2.4130436553494072,-5.037085658567407,-2.624042003218
-37.401439,142.943571,2.542937736043567,-5.002568877247453,-2.4596311412038854
-37.554287,142.935286,2.668825650488776,-5.039969291004875,-2.3711436405160984
-37.707128,142.926939,2.7247734135341717,-5.115034697143651,-2.390261283609479
-37.859964,142.918529,2.7376047191526514,-5.232448456949252,-2.494843737796601
-38.012795,142.910055,2.684940553773566,-5.301330288220431,-2.6163897344468645
-38.16562,142.901516,2.62682368342414,-5.3105507772901035,-2.6837270938659636
-38.318439,142.892913,2.6316436182900453,-5.274985668283826,-2.6433420499937803
-38.471253,142.884244,2.7496440729842964,-5.245708178275046,-2.4960641052907495
-38.624061,142.87551,2.978559518926951,-5.262414311525315,-2.2838547925983637
-38.776863,142.866708,3.2268052994871,-5.2977776229461275,-2.0709723234590274
-38.92966,142.85784,3.396346313970332,-5.313291756477552,-1.9169454425072203
-39.082451,142.848904,3.8805279801375456,-5.732129474897603,-1.851601494760057
-39.235236,142.8399,3.868194016851493,-5.732129474897603,-1.8639354580461096
-39.388015,142.830828,3.826223798120363,-5.732129474897603,-1.9059056767772398
-29.910402,143.457341,5.3350009685027455,-7.034859971285806,-1.699859002783061
-30.063526,143.451894,4.573769531357808,-7.050112324225331,-2.476342792867523
-30.216646,143.446405,3.98300562229074,-7.055148328991696,-3.072142706700956
-30.369761,143.440873,3.499859685902681,-7.003339329085128,-3.5034796431824464
-30.522871,143.435299,3.1026561604393965,-6.905008580178023,-3.802352419738627
-30.675977,143.429682,2.883258757301696,-6.872353461313902,-3.989094704012206
-30.829079,143.424022,2.8453898317149022,-6.912692286028245,-4.067302454313343
-30.982175,143.418318,2.970099009510613,-7.006609985057016,-4.036510975546403
-31.135268,143.412571,3.1289334834342677,-7.032702350586941,-3.9037688671526736
-31.288355,143.406779,3.2687500962806872,-6.9661552544673935,-3.6974051581867062
-31.441438,143.400943,3.324633063789705,-6.786155517075478,-3.4615224532857733
-31.594517,143.395063,3.371054328609123,-6.615499028060375,-3.244444699451252
-31.74759,143.389137,3.489516056772799,-6.566340457988672,-3.076824401215873
-31.900659,143.383167,3.6704114079867134,-6.63046270890844,-2.9600513009217266
-32.053724,143.37715,3.8197335861552406,-6.691935799277577,-2.872202213122337
-32.206783,143.371088,3.8516549427762454,-6.6344098644057885,-2.782754921629543
-32.359838,143.36498,3.8992591603853226,-6.572393811837666,-2.6731346514523437
-32.512888,143.358825,3.9462004003720357,-6.494996541655478,-2.5487961412834426
-32.665934,143.352623,4.083646026060808,-6.521353981818217,-2.4377079557574097
-32.818974,143.346374,4.248349030399863,-6.624738948257352,-2.3763899178574897
-32.97201,143.340078,4.32070456968253,-6.713254585211639,-2.3925500155291095
-33.125041,143.333734,4.207370927952164,-6.7009508688064265,-2.493579940854263
-33.278067,143.327342,3.944484725274154,-6.610601177898941,-2.6661164526247867
-33.431088,143.320901,3.6639902308338637,-6.548118170429264,-2.8841279395954005
-33.584104,143.314411,3.4434961375404045,-6.5623341869355984,-3.118838049395194
-33.737116,143.307872,3.2664926484218584,-6.609913060298862,-3.3434204118770032
-33.890122,143.301284,3.1038556574269505,-6.636181140097412,-3.532325482670461
-34.043124,143.294645,3.0095143361286216,-6.6678503627233106,-3.658336026594689
-34.19612,143.287957,2.9030179113713377,-6.597487238860378,-3.69446932748904
-34.349112,143.281218,2.7678705958675445,-6.390320869422568,-3.6224502735550232
-34.502099,143.274427,2.7251763774797992,-6.169570256399308,-3.444393878919509
-34.65508,143.267586,2.848051827069618,-6.03791005309045,-3.1898582260208324
-34.808057,143.260692,3.0849290462683947,-5.993525136974224,-2.9085960907058293
-34.961028,143.253747,3.337307871376135,-5.990108855185768,-2.652800983809633
-35.113995,143.246749,3.463442451431141,-5.918639445974795,-2.4551969945436536
-35.266956,143.239698,3.5449987516494867,-5.860031545103685,-2.3150327934541983
-35.419912,143.232594,3.5704912496284478,-5.774579174735641,-2.2040879251071934
-35.572863,143.225436,3.6073863244356943,-5.696177750487212,-2.088791426051518
-35.725809,143.218224,3.73951048820672,-5.695902898505213,-1.9563924102984926
-35.87875,143.210957,3.8874935918419475,-5.717245731217452,-1.8297521393755045
-36.031685,143.203635,3.931906001797717,-5.691528268235484,-1.7596222664377674
-36.184616,143.196258,3.8077418068660003,-5.603944697514478,-1.7962028906484782
-36.337541,143.188825,3.6496757680506495,-5.60675002068573,-1.9570742526350808
-36.490461,143.181336,3.395166402951388,-5.603918650794222,-2.2087522478428343
-36.643375,143.17379,3.1086430389546225,-5.583986954513768,-2.4753439155591455
-36.796284,143.166188,2.7603334387026233,-5.430675576636329,-2.6703421379337056
-36.949188,143.158527,2.525014739117938,-5.260961401487949,-2.7359466623700106
-37.102087,143.150809,2.277741708744249,-4.946811363845978,-2.6690696551017288
-37.254981,143.143032,2.322853968554314,-4.842569751329514,-2.5197157827752004
-37.407869,143.135196,2.47213246196706,-4.841356520873146,-2.369224058906086
-37.560751,143.127301,2.5900113387779307,-4.875208101325375,-2.2851967625474447
-37.713628,143.119345,2.668615780966265,-4.964153095127826,-2.295537314161561
-37.8665,143.11133,2.7426836044171794,-5.122143984261725,-2.3794603798445455
-38.019367,143.103254,2.7598589478811713,-5.2397151831072915,-2.47985623522612
-38.172228,143.095116,2.708687883228713,-5.244659308461553,-2.5359714252328396
-38.325083,143.086916,2.7226338012398976,-5.229655156309066,-2.5070213550691687
-38.477933,143.078654,2.8297914558434005,-5.224565059119855,-2.3947736032764544
-38.630777,143.07033,3.0018760010111887,-5.23712455519494,-2.2352485541837517
-38.783616,143.061941,3.1834257623925146,-5.264586634396992,-2.0811608720044776
-38.93645,143.053489,3.226013541783415,-5.202652760828237,-1.9766392190448223
-39.089277,143.044973,3.793894916887485,-5.732129474897603,-1.938234558010118
-39.2421,143.036391,3.784852905774259,-5.732129474897603,-1.9472765691233433
-39.394916,143.027744,3.7762669038670316,-5.732129474897603,-1.9558625710305708
-29.915013,143.633127,5.580395952724075,-7.0521591506667285,-1.471763197942654
-30.068165,143.627949,4.823874970882608,-7.096954917384952,-2.2730799465023437
-30.221313,143.622731,4.228021409470015,-7.115371814121137,-2.8873504046511225
-30.374457,143.617473,3.7413890685995526,-7.075354889605522,-3.333965821005969
-30.527596,143.612174,3.3842883503370786,-7.034794047423052,-3.6505056970859733
-30.68073,143.606834,3.2217249196346973,-7.0858427005896045,-3.864117780954907
-30.833861,143.601453,3.1997386959672762,-7.183630552086281,-3.9838918561190044
-30.986986,143.596031,3.2880185012887964,-7.299301310381439,-4.011282809092642
-31.140108,143.590568,3.3320942128898063,-7.2832446080181255,-3.951150395128319
-31.293225,143.585062,3.2071509331654373,-7.030857612579247,-3.8237066794138097
-31.446337,143.579514,3.13527924991261,-6.794036542154745,-3.6587572922421354
-31.599444,143.573924,3.144568897114906,-6.632822175761825,-3.4882532786469187
-31.752548,143.568291,3.3015782602991224,-6.630575752432119,-3.3289974921329963
-31.905646,143.562615,3.524062418498911,-6.699267548700328,-3.175205130201417
-32.05874,143.556896,3.7212122119583135,-6.731111833512895,-3.009899621554582
-32.211829,143.551133,3.844181453610738,-6.662644067542367,-2.8184626139316284
-32.364914,143.545326,3.9631448552039137,-6.568850945395958,-2.6057060901920446
-32.517994,143.539475,4.0950809618086,-6.496329895810232,-2.401248934001632
-32.671069,143.53358,4.288719401598392,-6.539628614799575,-2.250909213201183
-32.82414,143.527639,4.4619028343931335,-6.659771662519472,-2.1978688281263388
-32.977206,143.521654,4.458433642164404,-6.7226756959600165,-2.2642420537956127
-33.130267,143.515623,4.279028232818946,-6.721252851188149,-2.4422246183692033
-33.283323,143.509546,3.9719819790297364,-6.670579315956068,-2.698597336926331
-33.436375,143.503423,3.6599060059446984,-6.64785638438389,-2.9879503784391916
-33.589422,143.497254,3.404986442470821,-6.6714368433201106,-3.2664504008492896
-33.742464,143.491038,3.183313699556849,-6.6815991807357324,-3.4982854811788835
-33.895501,143.484774,2.9907075580577622,-6.6458602061001,-3.655152648042338
-34.048534,143.478464,2.7721718576101604,-6.484499374195062,-3.7123275165849017
-34.201561,143.472105,2.6575891482399565,-6.306983051452258,-3.6493939032123017
-34.354584,143.465699,2.630188452630082,-6.087923858033659,-3.4577354054035774
-34.507602,143.459243,2.8442088578601417,-5.9960967173281725,-3.151887859468031
-34.660615,143.452739,3.194900855475148,-5.970850382573268,-2.7759495270981196
-34.813623,143.446186,3.578221619483175,-5.974319820929434,-2.396098201446259
-34.966626,143.439583,3.876770702713108,-5.957571110297606,-2.080800407584498
-35.119624,143.432931,4.034148739123821,-5.909784090512404,-1.875635351388583
-35.272617,143.426228,4.094825326545006,-5.8810655017786235,-1.7862401752336177
-35.425605,143.419474,4.081354231087554,-5.861779203208487,-1.7804249721209329
-35.578588,143.412669,4.070366205967867,-5.879306953770567,-1.8089407478027004
-35.731566,143.405813,4.011322390116749,-5.845117811118773,-1.833795421002024
-35.884539,143.398905,3.8492991634177853,-5.697430645267436,-1.8481314818496504
-36.037507,143.391944,3.6339804695036166,-5.51011091660157,-1.876130447097953
-36.19047,143.384931,3.434565110969886,-5.386540746387422,-1.9519756354175366
-36.343428,143.377865,3.295799299842729,-5.388182341259587,-2.0923830414168583
-36.496381,143.370745,3.1921554490957478,-5.470199381526246,-2.2780439324304984
-36.649328,143.363572,2.994278346068645,-5.451794473145662,-2.457516127077017
-36.80227,143.356344,2.72160530127351,-5.292255140886324,-2.570649839612814
-36.955208,143.349061,2.421861174881157,-5.001127417014931,-2.5792662421337744
-37.10814,143.341723,2.1666254601499726,-4.654173050650599,-2.487547590500627
-37.261066,143.33433,2.2316518141741666,-4.571821572240925,-2.340169758066758
-37.413988,143.326881,2.357601174284917,-4.5610767441726265,-2.2034755698877095
-37.566904,143.319375,2.4779383961606696,-4.608296147075148,-2.130357750914478
-37.719815,143.311812,2.6022045052203033,-4.742055933509187,-2.1398514282888836
-37.872721,143.304192,2.7967242111233284,-5.008599036291047,-2.2118748251677185
-38.025622,143.296513,2.8430122748911297,-5.142128175583574,-2.299115900692444
-38.178517,143.288777,2.8448500126461282,-5.198339582472859,-2.353489569826731
-38.331407,143.280982,2.863524893049511,-5.208754181830442,-2.345229288780931
-38.484291,143.273127,2.9130150741135123,-5.191176266054124,-2.2781611919406117
-38.63717,143.265213,3.0190570593482406,-5.200665902072122,-2.181608842723881
-38.790044,143.257238,3.1455171011401513,-5.2400585861320685,-2.0945414849919173
-38.942912,143.249203,3.1195567744464365,-5.164419313653441,-2.044862539207004
-39.095775,143.241106,3.696795356623556,-5.732129474897603,-2.0353341182740468
-39.248633,143.232948,3.692256979287667,-5.732129474897603,-2.0398724956099357
-39.401485,143.224727,3.7203514893219882,-5.732129474897603,-2.0117779855756144
-29.919389,143.808953,5.689006067413349,-6.981514217950435,-1.2925081505370868
-30.072569,143.804044,4.975939080154175,-7.040132066750693,-2.064192986596518
-30.225744,143.799098,4.385414456690935,-7.049989163904965,-2.6645747072140304
-30.378914,143.794113,3.9186245419263033,-7.029619232978324,-3.1109946910520208
-30.532081,143.789089,3.65296364185631,-7.092819143439931,-3.4398555015836205
-30.685243,143.784027,3.5505771931965433,-7.229689867805484,-3.6791126746089406
-30.8384,143.778926,3.5333754699719178,-7.373068529264586,-3.839693059292668
-30.991554,143.773786,3.5540846312781578,-7.477787615150191,-3.9237029838720336
-31.144702,143.768606,3.526817190355803,-7.461399250999513,-3.93458206064371
-31.297847,143.763387,3.2811174706510307,-7.167636160982507,-3.8865186903314766
-31.450987,143.758128,3.124288666730281,-6.9221113950226565,-3.7978227282923753
-31.604122,143.752828,3.084205786249565,-6.769837221031874,-3.6856314347823087
-31.757253,143.747488,3.243684554921934,-6.79681708622038,-3.553132531298446
-31.91038,143.742107,3.4243888861423954,-6.8097447731919765,-3.385355887049581
-32.063502,143.736685,3.621512231386418,-6.788726343120815,-3.167214111734397
-32.216619,143.731222,3.795881083327723,-6.69196515000992,-2.8960840666821968
-32.369732,143.725717,3.980950220155413,-6.577657728682422,-2.5967075085270093
-32.522841,143.72017,4.123131960849199,-6.443910470298977,-2.320778509449778
-32.675944,143.714581,4.356585916712695,-6.4883420958589015,-2.1317561791462065
-32.829044,143.70895,4.513168465921849,-6.593994931175262,-2.0808264652534127
-32.982138,143.703275,4.458481022025657,-6.644988706505407,-2.18650768447975
-33.135228,143.697558,4.221356530693239,-6.648849880236283,-2.427493349543045
-33.288313,143.691797,3.9038466134876035,-6.65534536125457,-2.7514987477669663
-33.441394,143.685992,3.6070388854239765,-6.700805114378896,-3.093766228954919
-33.59447,143.680143,3.3223574909383005,-6.717754266409485,-3.3953967754711845
-33.747541,143.67425,3.0865914689110876,-6.699048626437517,-3.6124571575264297
-33.900608,143.668312,2.898808212145667,-6.615040036122879,-3.7162318239772123
-34.053669,143.66233,2.6851765449705276,-6.373296487134142,-3.688119942163614
-34.206726,143.656302,2.647207111586072,-6.1654701389325055,-3.5182630273464337
-34.359779,143.650228,2.7446879336114507,-5.955496525439296,-3.210808591827845
-34.512826,143.644108,3.1237654595126734,-5.917403800858712,-2.7936383413460386
-34.665869,143.637942,3.6013705907057303,-5.925024129625708,-2.3236535389199777
-34.818907,143.63173,4.06575247620776,-5.945061958913245,-1.8793094827054848
-34.97194,143.62547,4.38987969162213,-5.930005183961175,-1.5401254923390448
-35.124968,143.619163,4.539595039769548,-5.899653354021867,-1.3600583142523186
-35.277991,143.612808,4.536646738668107,-5.884670752826887,-1.3480240141587796
-35.43101,143.606405,4.443559295503462,-5.910319421014591,-1.4667601255111284
-35.584023,143.599954,4.271481664589025,-5.923060149818902,-1.6515784852298765
-35.737032,143.593454,4.008419708609898,-5.848069419227977,-1.8396497106180796
-35.890036,143.586904,3.5740107917733566,-5.5683475109557365,-1.9943367191823798
-36.043034,143.580306,3.2508253705261896,-5.363550765475396,-2.1127253949492064
-36.196028,143.573657,3.0477187131622747,-5.260231951218391,-2.2125132380561165
-36.349017,143.566958,3.025175211748311,-5.3353178493362785,-2.3101426375879677
-36.502001,143.560208,3.016369213098293,-5.41893840232491,-2.402569189226617
-36.654979,143.553407,2.8833793689376264,-5.349759446390289,-2.4663800774526625
-36.807953,143.546555,2.6286384261420253,-5.100460213452935,-2.47182178731091
-36.960922,143.53965,2.39825285144391,-4.801994635771666,-2.403741784327756
-37.113885,143.532694,2.23049420069334,-4.505941052122057,-2.275446851428717
-37.266844,143.525684,2.2805865044596487,-4.406792400127132,-2.126205895667483
-37.419797,143.518622,2.407100210363597,-4.413267111233021,-2.0061669008694243
-37.572746,143.511506,2.5632217654732132,-4.514628475119457,-1.9514067096462435
-37.725689,143.504336,2.7198986048641864,-4.690075522018288,-1.970176917154102
-37.878627,143.497111,2.925036766311892,-4.966750670525098,-2.0417139042132058
-38.03156,143.489832,2.988853645036139,-5.116219106970304,-2.127365461934165
-38.184487,143.482497,3.0025685157770807,-5.193471260413691,-2.1909027446366105
-38.33741,143.475107,2.981304855880274,-5.193375113564849,-2.2120702576845748
-38.490327,143.46766,2.984261132239118,-5.179862943169922,-2.1956018109308038
-38.643239,143.460156,3.024621871594647,-5.187721083499811,-2.1630992119051644
